RX,STIOCPMV,Index,Date,Time,FREQ[MHz],SINGLE[kHz],CRS_UF[kHz],CLR_LF[kHz],LEVEL[dBm],AM-MOD./90Hz[%],AM-MOD./150Hz[%],FREQ_90[Hz],FREQ_150[Hz],DDM(90-150)[1],SDM[%],PHI-90/150[°],ID-MOD.[%],ID-F.[Hz],ID-CODE,ID-Per.[s],Last_ID[s],DotLen[ms],DashLen[ms],DotDashGap[ms],Lettergap[ms],LEV_CLR_LF[dBm],LEV_CRS_UF[dBm],AM-MOD_CLR_LF/90Hz[%],AM-MOD_CLR_LF/150Hz[%],FREQ_90_CLR_LF[Hz],FREQ_150_CLR_LF[Hz],DDM_CLR_LF(90-150)[1],SDM_CLR_LF[%],PHI-90/150_CLR_LF[°],AM-MOD_CRS_UF/90Hz[%],AM-MOD_CRS_UF/150Hz[%],FREQ_90_CRS_UF[Hz],FREQ_150_CRS_UF[Hz],DDM_CRS_UF(90-150)[1],SDM_CRS_UF[%],PHI-90/150_CRS_UF[°],PHI-90/90[°],PHI-150/150[°],ResFM90[Hz],ResFM150[Hz],K2/90Hz[%],K2/150Hz[%],K3/90Hz[%],K3/150Hz[%],K4/90Hz[%],K4/150Hz[%],THD/90Hz[%],THD/150Hz[%],AM240[%],GPS_lat.,GPS_long.,GPS_alt[m],GPS_speed[km/h],GPS_date,GPS_time,GPS_Sat,GPS_Status,GPS_Fix,GPS_HDOP,GPS_VDOP,GPS_Und.[m],Temp[°C],MeasTime[ms],MeasMode,LOC_GP,ATT.MODE,DemodOffset_1F[kHz],DemodOffset_CRS[kHz],DemodOffset_CLR[kHz],Autotune_1F,Autotune_CRS,Autotune_CLR,IFBW_Man_WIDE,IFBW_Man_UCLC,BaseBand_Lev[V],BaseBand_DC[V],TrigCounter,I/Q_Position,I/Q_Samples,x
1,  I    V,104,23.07.2024,16:49:07.843,110.7000,0.0465,-.----,-.----,-78.12,19.38,20.63,90.01,150.00,-12.1,40.00,1.75,1.50,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,10.74,7.85,0.79,1.04,0.47,0.60,0.66,0.68,6.72,7.02,0.65,06 59.49486744' S,107 33.97082356' E,678.50,0.03,23.07.2024,09:49:54.484,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,105,23.07.2024,16:49:08.343,110.7000,0.0466,-.----,-.----,-78.13,19.00,20.50,90.02,149.99,-14.5,39.50,-0.82,1.53,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,13.30,9.17,0.72,0.93,0.56,0.68,0.56,0.74,6.19,7.11,0.71,06 59.49494744' S,107 33.97086856' E,678.60,-0.11,23.07.2024,09:49:54.984,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,106,23.07.2024,16:49:08.843,110.7000,0.0466,-.----,-.----,-77.81,19.06,20.71,89.99,150.00,-16.0,39.78,-0.86,1.35,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,13.33,8.49,0.69,0.78,0.40,0.51,0.53,0.75,5.48,6.20,0.53,06 59.49548748' S,107 33.97086904' E,679.14,1.39,23.07.2024,09:49:55.484,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,107,23.07.2024,16:49:09.343,110.7000,0.0466,-.----,-.----,-77.71,19.08,20.86,90.02,150.01,-17.2,39.94,0.92,1.44,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,12.98,8.46,0.69,0.62,0.48,0.63,0.51,0.53,5.57,5.32,0.60,06 59.49572248' S,107 33.97089904' E,679.39,1.81,23.07.2024,09:49:55.984,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,108,23.07.2024,16:49:09.843,110.7000,0.0466,-.----,-.----,-77.75,18.95,20.88,90.01,150.00,-18.7,39.82,-0.28,1.36,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,13.20,8.54,0.68,0.55,0.39,0.39,0.49,0.64,5.23,4.91,0.52,06 59.49528968' S,107 33.97069160' E,679.20,0.11,23.07.2024,09:49:56.484,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,109,23.07.2024,16:49:10.343,110.7000,0.0466,-.----,-.----,-77.72,19.03,20.96,90.01,150.00,-18.7,39.99,-0.24,1.42,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,13.26,8.78,0.66,0.67,0.60,0.58,0.41,0.59,5.84,5.41,0.49,06 59.49529968' S,107 33.97064160' E,679.30,-0.18,23.07.2024,09:49:56.984,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,110,23.07.2024,16:49:10.843,110.7000,0.0466,-.----,-.----,-77.72,19.06,21.05,90.01,150.00,-19.2,40.11,0.58,1.38,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,13.45,9.07,0.64,0.74,0.42,0.44,0.39,0.79,5.10,5.77,0.55,06 59.49587360' S,107 33.97056192' E,679.69,1.33,23.07.2024,09:49:57.484,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,111,23.07.2024,16:49:11.343,110.7000,0.0466,-.----,-.----,-77.69,19.09,21.06,90.01,150.01,-19.0,40.16,-0.44,1.44,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,13.38,8.64,0.83,0.76,0.60,0.57,0.42,0.62,6.20,5.86,0.51,06 59.49607360' S,107 33.97050192' E,679.89,1.64,23.07.2024,09:49:57.984,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,112,23.07.2024,16:49:11.843,110.7000,0.0466,-.----,-.----,-76.98,19.15,20.99,90.01,150.01,-17.8,40.14,0.92,1.44,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,12.48,8.30,0.60,0.90,0.43,0.57,0.46,0.58,4.95,6.21,0.63,06 59.49575420' S,107 33.97033804' E,679.95,0.79,23.07.2024,09:49:58.484,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,113,23.07.2024,16:49:12.343,110.7000,0.0466,-.----,-.----,-76.39,19.33,21.17,90.00,149.99,-17.8,40.50,-0.79,1.35,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,10.04,7.41,0.71,1.48,0.36,0.48,0.45,0.69,5.30,8.34,0.60,06 59.49577920' S,107 33.97024304' E,680.10,0.71,23.07.2024,09:49:58.984,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,114,23.07.2024,16:49:12.843,110.7000,0.0467,-.----,-.----,-77.75,19.47,21.12,90.00,150.00,-16.0,40.58,0.36,1.40,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,9.50,7.80,0.87,0.83,0.42,0.45,0.45,0.72,6.07,5.90,0.77,06 59.49541836' S,107 33.97047452' E,679.95,0.02,23.07.2024,09:49:59.484,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,115,23.07.2024,16:49:13.343,110.7000,0.0466,-.----,-.----,-75.86,19.25,21.06,90.00,149.99,-17.5,40.31,-1.19,1.28,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,8.15,6.45,0.73,0.44,0.35,0.30,0.34,0.40,5.19,3.40,0.47,06 59.49531336' S,107 33.97048952' E,680.00,-0.26,23.07.2024,09:49:59.984,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,116,23.07.2024,16:49:13.843,110.7000,0.0466,-.----,-.----,-77.42,18.74,21.27,89.97,150.00,-24.5,40.01,-0.38,1.07,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,7.79,6.36,0.65,1.52,0.51,0.38,0.41,0.58,5.37,8.03,0.70,06 59.49577228' S,107 33.97046000' E,680.05,0.30,23.07.2024,09:50:00.484,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,117,23.07.2024,16:49:14.343,110.7000,0.0465,-.----,-.----,-78.93,18.95,21.30,90.02,150.01,-22.7,40.25,-0.72,1.69,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,8.81,10.18,0.60,0.82,0.62,0.56,0.63,0.58,6.19,5.90,0.74,06 59.49585728' S,107 33.97046000' E,680.10,0.30,23.07.2024,09:50:00.984,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,118,23.07.2024,16:49:14.842,110.7000,0.0466,-.----,-.----,-77.27,18.83,20.96,90.01,150.01,-20.6,39.79,0.61,1.29,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,7.18,7.55,0.42,0.87,0.43,0.48,0.44,0.68,4.24,6.01,0.39,06 59.49533408' S,107 33.97075660' E,680.15,0.65,23.07.2024,09:50:01.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,119,23.07.2024,16:49:15.342,110.7000,0.0466,-.----,-.----,-77.80,18.89,21.08,90.01,149.99,-21.1,39.97,0.66,1.63,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,10.21,7.75,0.49,0.71,0.51,0.46,0.36,0.55,4.47,5.01,0.53,06 59.49521408' S,107 33.97085660' E,680.20,0.77,23.07.2024,09:50:01.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,120,23.07.2024,16:49:15.842,110.7000,0.0466,-.----,-.----,-77.16,18.93,20.99,90.02,150.01,-20.0,39.92,1.63,1.35,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,9.64,6.85,0.50,0.67,0.40,0.53,0.43,0.50,4.33,5.04,0.43,06 59.49565762' S,107 33.97043755' E,680.10,0.19,23.07.2024,09:50:02.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,121,23.07.2024,16:49:16.342,110.7000,0.0467,-.----,-.----,-79.51,19.43,20.80,89.99,150.00,-13.2,40.23,0.17,1.72,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,8.63,9.87,0.89,0.76,0.51,0.72,0.58,0.40,6.92,5.73,0.93,06 59.49572762' S,107 33.97036255' E,680.10,0.07,23.07.2024,09:50:02.983,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,122,23.07.2024,16:49:16.842,110.7000,0.0465,-.----,-.----,-79.86,18.83,21.14,90.02,149.99,-22.3,39.98,0.39,1.94,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,10.75,9.95,0.73,0.97,0.64,0.75,0.56,0.62,6.68,6.87,0.63,06 59.49587177' S,107 33.97046551' E,680.10,0.11,23.07.2024,09:50:03.483,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,123,23.07.2024,16:49:17.342,110.7000,0.0466,-.----,-.----,-79.98,18.66,20.81,90.00,150.01,-20.8,39.47,-0.23,1.75,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,14.35,9.81,0.56,0.94,0.60,0.85,0.50,0.82,5.55,7.63,0.64,06 59.49596677' S,107 33.97045051' E,680.10,0.05,23.07.2024,09:50:03.983,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,124,23.07.2024,16:49:17.842,110.7000,0.0466,-.----,-.----,-79.77,18.82,21.02,89.98,150.01,-21.2,39.84,-0.98,1.64,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,14.26,8.69,0.39,0.89,0.65,0.65,0.47,0.82,5.04,6.95,0.63,06 59.49578000' S,107 33.97046517' E,680.40,0.35,23.07.2024,09:50:04.483,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,125,23.07.2024,16:49:18.342,110.7000,0.0466,-.----,-.----,-79.79,18.54,20.92,90.01,149.99,-23.1,39.46,0.58,1.70,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,14.75,8.69,0.59,0.95,0.57,0.63,0.56,0.62,5.76,6.67,0.65,06 59.49578000' S,107 33.97046017' E,680.50,0.40,23.07.2024,09:50:04.983,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,126,23.07.2024,16:49:18.842,110.7000,0.0466,-.----,-.----,-79.63,18.25,21.44,89.99,149.99,-30.8,39.69,-0.07,1.69,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,14.09,8.66,0.64,1.20,0.64,0.69,0.46,0.74,6.04,7.70,0.55,06 59.49613592' S,107 33.97049966' E,680.00,0.29,23.07.2024,09:50:05.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,127,23.07.2024,16:49:19.342,110.7000,0.0466,-.----,-.----,-79.57,18.24,21.89,90.00,150.01,-35.3,40.13,-0.59,1.59,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,13.62,8.67,0.58,1.21,0.47,0.63,0.55,0.69,5.50,7.35,0.52,06 59.49625592' S,107 33.97050966' E,679.90,0.29,23.07.2024,09:50:05.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,128,23.07.2024,16:49:19.842,110.7000,0.0466,-.----,-.----,-79.62,18.02,21.82,89.99,149.99,-36.7,39.84,1.48,1.63,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,13.90,8.34,0.52,0.96,0.48,0.83,0.44,0.61,5.03,6.80,0.47,06 59.49587170' S,107 33.97057898' E,680.25,0.48,23.07.2024,09:50:06.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,129,23.07.2024,16:49:20.342,110.7000,0.0466,-.----,-.----,-79.67,17.54,22.04,90.00,150.00,-43.5,39.58,0.14,1.69,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,14.20,8.12,0.47,1.07,0.60,0.61,0.64,0.78,5.97,7.02,0.52,06 59.49582170' S,107 33.97060898' E,680.30,0.54,23.07.2024,09:50:06.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,130,23.07.2024,16:49:20.842,110.7000,0.0466,-.----,-.----,-79.77,17.60,22.16,89.99,150.00,-44.1,39.75,-0.26,1.81,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,14.04,8.72,0.57,0.90,0.54,0.62,0.46,0.72,5.59,6.10,0.41,06 59.49600898' S,107 33.97052034' E,680.20,0.02,23.07.2024,09:50:07.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,131,23.07.2024,16:49:21.342,110.7000,0.0467,-.----,-.----,-79.78,17.40,22.45,90.00,150.00,-48.9,39.86,0.08,1.60,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,14.40,8.55,0.47,0.94,0.45,0.86,0.55,0.63,5.22,6.55,0.57,06 59.49603898' S,107 33.97051034' E,680.20,-0.11,23.07.2024,09:50:07.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,132,23.07.2024,16:49:21.842,110.7000,0.0466,-.----,-.----,-79.32,17.38,22.65,90.01,150.00,-51.0,40.02,1.15,1.67,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,13.42,8.38,0.56,0.98,0.36,0.68,0.53,0.81,5.30,6.77,0.50,06 59.49566857' S,107 33.97035204' E,680.35,1.02,23.07.2024,09:50:08.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,133,23.07.2024,16:49:22.342,110.7000,0.0466,-.----,-.----,-80.51,17.01,22.65,90.01,150.01,-54.5,39.66,0.03,1.70,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,14.97,9.77,0.60,1.05,0.49,0.67,0.76,0.78,6.92,6.97,0.57,06 59.49556357' S,107 33.97029204' E,680.40,1.31,23.07.2024,09:50:08.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,134,23.07.2024,16:49:22.842,110.7000,0.0466,-.----,-.----,-80.43,17.01,22.50,90.00,150.00,-53.1,39.51,0.77,1.97,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,14.85,9.73,0.59,1.29,0.45,0.93,0.65,0.64,6.52,8.12,0.63,06 59.49551789' S,107 33.97017272' E,680.30,1.13,23.07.2024,09:50:09.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,135,23.07.2024,16:49:23.342,110.7000,0.0467,-.----,-.----,-80.71,16.71,22.89,90.01,150.00,-59.8,39.60,2.97,1.92,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,16.09,10.63,0.70,1.31,0.48,0.65,0.63,0.89,6.86,7.75,0.74,06 59.49543289' S,107 33.97009272' E,680.30,1.27,23.07.2024,09:50:09.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,136,23.07.2024,16:49:23.842,110.7000,0.0466,-.----,-.----,-80.63,16.44,23.05,89.97,149.99,-63.9,39.49,0.26,1.74,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,16.16,10.88,0.61,1.20,0.50,1.04,0.55,0.74,6.34,7.99,0.77,06 59.49522925' S,107 33.97005721' E,680.60,1.52,23.07.2024,09:50:10.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,137,23.07.2024,16:49:24.342,110.7000,0.0466,-.----,-.----,-80.53,16.09,23.27,89.99,150.00,-69.4,39.36,1.68,1.93,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,16.20,10.26,0.73,1.41,0.62,0.70,0.79,0.94,8.42,8.23,0.72,06 59.49510425' S,107 33.96999221' E,680.70,1.70,23.07.2024,09:50:10.983,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,138,23.07.2024,16:49:24.842,110.7000,0.0466,-.----,-.----,-80.46,16.05,23.65,89.98,150.00,-73.5,39.70,-0.27,2.14,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.79,9.84,0.57,1.38,0.45,0.90,0.67,0.92,6.64,8.25,0.75,06 59.49514238' S,107 33.96986789' E,680.65,1.49,23.07.2024,09:50:11.483,7,OK,GPS,0.91,1.68,1.60,55,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
